i,j,x_m,y_m,wall_distance_m
214,11,0.226240432,-0.00942658981,7.50689899e-05
214,12,0.226241689,-0.00943834805,8.68942707e-05
214,13,0.226243081,-0.00945134068,9.99612193e-05
214,14,0.226244621,-0.0094656973,0.000114400212
214,15,0.226246326,-0.00948156106,0.000130355316
214,16,0.226248213,-0.00949909019,0.000147985723
214,17,0.226250302,-0.0095184595,0.000167467342
214,18,0.226252615,-0.00953986215,0.000188994554
214,19,0.226255175,-0.00956351156,0.000212782147
214,20,0.22625801,-0.00958964358,0.000239067464
214,21,0.226261149,-0.00961851878,0.000268112769
214,22,0.226264625,-0.0096504251,0.000300207864
214,23,0.226268475,-0.00968568067,0.000335672979
214,24,0.22627274,-0.00972463703,0.000374861972
214,25,0.226277463,-0.00976768258,0.000418165853
214,26,0.226282696,-0.00981524649,0.00046601669
214,27,0.226288494,-0.00986780297,0.000518891919
214,28,0.226294919,-0.00992587597,0.000577319106
214,29,0.226302039,-0.00999004441,0.000641881213
214,30,0.22630993,-0.0100609479,0.000713222415
214,31,0.226318679,-0.0101392934,0.000792054522
214,32,0.226328378,-0.0102258615,0.00087916409
214,33,0.226339133,-0.0103215153,0.00097542026
214,34,0.226351061,-0.0104272079,0.00108178344
214,35,0.226364291,-0.0105439928,0.00119931487
214,36,0.226378969,-0.0106730336,0.00132918723
214,37,0.226395256,-0.0108156162,0.00147269633
214,38,0.226413332,-0.0109731612,0.00163127405
214,39,0.226433397,-0.0111472383,0.00180650262
214,40,0.226455675,-0.0113395815,0.00200013037
214,41,0.226480415,-0.0115521069,0.00221408926
214,42,0.226507895,-0.0117869312,0.00245051408
214,43,0.226538426,-0.0120463932,0.00271176376
214,44,0.226572355,-0.0123330766,0.00300044496
214,45,0.226610069,-0.012649836,0.003319438
214,46,0.226652003,-0.0129998249,0.00367192568
214,47,0.22669864,-0.0133865274,0.00406142495
214,48,0.226750523,-0.0138137925,0.00449182209
214,49,0.22680826,-0.0142858723,0.00496741141
214,50,0.22687253,-0.0148074641,0.00549293814
214,51,0.226944096,-0.0153837572,0.00607364577
214,52,0.227023811,-0.0160204839,0.00671532836
214,53,0.227112635,-0.0167239765,0.00742438834
214,54,0.227211642,-0.0175012302,0.00820790041
214,55,0.22732204,-0.0183599714,0.00907368213
214,56,0.227445188,-0.0193087353,0.0100303719
214,57,0.227582609,-0.0203569491,0.0110875152
214,58,0.227736021,-0.0215150255,0.0122556597
214,59,0.227907355,-0.0227944655,0.0135464607
214,60,0.228098786,-0.0242079715,0.0149727972
214,61,0.228312764,-0.0257695725,0.0165489007
214,62,0.228552054,-0.027494762,0.0182904969
214,63,0.228819774,-0.02940065,0.0202149625
214,64,0.229119444,-0.0315061315,0.0223414993
214,65,0.22945504,-0.0338320711,0.0246913248
214,66,0.229831056,-0.0364015076,0.0272878846
214,67,0.230252577,-0.0392398791,0.0301570861
214,68,0.230725355,-0.0423752711,0.0333275569
214,69,0.231255907,-0.0458386904,0.0368309308
214,70,0.231851615,-0.0496643664,0.0407021629
214,71,0.232520853,-0.0538900836,0.0449798787
214,72,0.233273119,-0.058557547,0.0497067595
214,73,0.234119201,-0.0637127853,0.0549299681
214,74,0.23507135,-0.0694065943,0.0607016194
214,75,0.236143497,-0.0756950248,0.0670793006
214,76,0.237351486,-0.0826399195,0.0741266455
214,77,0.238713352,-0.0903095029,0.0819139696
214,78,0.240249634,-0.0987790299,0.0905189714
214,79,0.241983738,-0.108131499,0.100027508
214,80,0.243942351,-0.118458432,0.110534452
214,81,0.246155923,-0.129860736,0.122144636
214,82,0.248659212,-0.14244964,0.134973903
214,83,0.251491918,-0.156347728,0.149150258
214,84,0.254699413,-0.171690068,0.164815146
214,85,0.258333572,-0.18862544,0.182124864
214,86,0.262453743,-0.207317692,0.201252123
214,87,0.267127849,-0.227947203,0.222387765
214,88,0.272433672,-0.250712487,0.245742673
214,89,0.278460317,-0.275831938,0.271549873
214,90,0.285309911,-0.303545719,0.300066857
214,91,0.293099547,-0.334117816,0.331578158
214,92,0.301963532,-0.367838256,0.36639818
214,93,0.312055972,-0.405025502,0.404874343
214,94,0.323553746,-0.446029028,0.447390547
214,95,0.336659929,-0.491232082,0.494371001
214,96,0.351607734,-0.541054637,0.546284454
214,97,0.368665039,-0.595956529,0.603648879
214,98,0.388139594,-0.656440779,0.667036633
214,99,0.410385,-0.723057089,0.737080172
214,100,0.435807572,-0.796405492,0.814478361
214,101,0.464874214,-0.87714013,0.900003448
214,102,0.498121427,-0.965973129,0.994508764
214,103,0.536165636,-1.06367851,1.09893724
214,104,0.57971497,-1.17109611,1.21433083
214,105,0.62958272,-1.28913534,1.34184088
214,106,0.686702653,-1.41877879,1.48273962
214,107,0.752146426,-1.56108545,1.63843289
214,108,0.82714333,-1.71719349,1.81047413
214,109,0.913102625,-1.88832223,2.00057989
214,110,1.01163873,-2.07577327,2.21064697
214,111,1.12459955,-2.28093034,2.44277133
214,112,1.25409817,-2.50525766,2.69926901
214,113,1.40254827,-2.75029629,2.98269923
214,114,1.57270344,-3.01765821,3.29588995
214,115,1.76770053,-3.30901753,3.64196604
214,116,1.99110747,-3.62609839,4.02438051
214,117,2.2469753,-3.97065897,4.44694893
214,118,2.53989478,-4.34447101,4.91388751
214,119,2.87505721,-4.74929443,5.42985516
214,120,3.25831957,-5.18684632,6
215,0,0.229410665,-0.00901708945,0
215,1,0.229411082,-0.00902101028,3.9429525e-06
215,2,0.229411544,-0.00902534267,8.29991945e-06
215,3,0.229412056,-0.00903012985,1.31143728e-05
215,4,0.229412622,-0.00903541958,1.84343492e-05
215,5,0.229413249,-0.00904126463,2.43129291e-05
215,6,0.229413943,-0.00904772331,3.08087665e-05
215,7,0.229414711,-0.00905486003,3.79866741e-05
215,8,0.22941556,-0.00906274597,4.59182701e-05
215,9,0.229416501,-0.00907145979,5.46826925e-05
215,10,0.229417542,-0.00908108841,6.43673892e-05
215,11,0.229418694,-0.00909172784,7.50689899e-05
215,12,0.229419968,-0.00910348421,8.68942707e-05
215,13,0.229421379,-0.00911647476,9.99612193e-05
215,14,0.229422941,-0.00913082905,0.000114400212
215,15,0.22942467,-0.00914669023,0.000130355316
215,16,0.229426584,-0.00916421648,0.000147985723
215,17,0.229428702,-0.00918358257,0.000167467342
215,18,0.229431048,-0.00920498164,0.000188994554
215,19,0.229433644,-0.00922862707,0.000212782147
215,20,0.22943652,-0.00925475465,0.000239067464
215,21,0.229439704,-0.00928362489,0.000268112769
215,22,0.229443231,-0.00931552568,0.000300207864
215,23,0.229447137,-0.00935077508,0.000335672979
215,24,0.229451464,-0.00938972453,0.000374861972
215,25,0.229456257,-0.00943276238,0.000418165853
215,26,0.229461568,-0.00948031769,0.00046601669
215,27,0.229467453,-0.00953286455,0.000518891919
215,28,0.229473974,-0.00959092678,0.000577319106
215,29,0.229481202,-0.00965508318,0.000641881213
215,30,0.229489214,-0.00972597323,0.000713222415
215,31,0.229498097,-0.00980430353,0.000792054522
215,32,0.229507946,-0.00989085476,0.00087916409
215,33,0.229518869,-0.00998648953,0.00097542026
215,34,0.229530984,-0.0100921609,0.00108178344
215,35,0.229544425,-0.0102089218,0.00119931487
215,36,0.229559338,-0.0103379358,0.00132918723
215,37,0.229575888,-0.0104804882,0.00147269633
215,38,0.229594258,-0.0106379992,0.00163127405
215,39,0.229614653,-0.010812038,0.00180650262
215,40,0.229637301,-0.0110043382,0.00200013037
215,41,0.229662456,-0.011216815,0.00221408926
215,42,0.229690402,-0.0114515845,0.00245051408
215,43,0.229721456,-0.0117109847,0.00271176376
215,44,0.229755973,-0.0119975982,0.00300044496
215,45,0.229794348,-0.0123142785,0.003319438
215,46,0.229837025,-0.0126641781,0.00367192568
215,47,0.229884498,-0.0130507793,0.00406142495
215,48,0.229937324,-0.0134779297,0.00449182209
215,49,0.229996122,-0.0139498793,0.00496741141
215,50,0.230061589,-0.0144713232,0.00549293814
215,51,0.230134505,-0.0150474483,0.00607364577
215,52,0.230215745,-0.0156839838,0.00671532836
215,53,0.230306291,-0.0163872588,0.00742438834
215,54,0.230407244,-0.0171642643,0.00820790041
215,55,0.230519845,-0.0180227225,0.00907368213
215,56,0.230645484,-0.0189711631,0.0100303719
215,57,0.230785727,-0.0200190073,0.0110875152
215,58,0.230942336,-0.0211766609,0.0122556597
215,59,0.231117296,-0.0224556164,0.0135464607
215,60,0.23131284,-0.023868567,0.0149727972
215,61,0.23153149,-0.0254295303,0.0165489007
215,62,0.231776088,-0.0271539869,0.0182904969
215,63,0.232049842,-0.0290590318,0.0202149625
215,64,0.232356376,-0.0311635423,0.0223414993
215,65,0.232699786,-0.0334883624,0.0246913248
215,66,0.233084703,-0.0360565067,0.0272878846
215,67,0.233516369,-0.0388933849,0.0301570861
215,68,0.234000718,-0.0420270495,0.0333275569
215,69,0.234544475,-0.0454884681,0.0368309308
215,70,0.235155263,-0.0493118243,0.0407021629
215,71,0.235841731,-0.0535348486,0.0449798787
215,72,0.236613697,-0.0581991823,0.0497067595
215,73,0.237482315,-0.0633507792,0.0549299681
215,74,0.238460262,-0.0690403465,0.0607016194
215,75,0.239561955,-0.0753238303,0.0670793006
215,76,0.240803803,-0.0822629493,0.0741266455
215,77,0.242204491,-0.0899257812,0.0819139696
215,78,0.243785311,-0.0983874073,0.0905189714
215,79,0.245570536,-0.107730619,0.100027508
215,80,0.247587858,-0.118046694,0.110534452
215,81,0.249868885,-0.129436247,0.122144636
215,82,0.252449716,-0.14201016,0.134973903
215,83,0.255371603,-0.155890603,0.149150258
215,84,0.258681709,-0.171212152,0.164815146
215,85,0.262433984,-0.188122998,0.182124864
215,86,0.266690174,-0.206786286,0.201252123
215,87,0.271520979,-0.227381554,0.222387765
215,88,0.277007393,-0.250106311,0.245742673
215,89,0.283242238,-0.275177746,0.271549873
215,90,0.290331939,-0.302834579,0.300066857
215,91,0.298398565,-0.333339066,0.331578158
215,92,0.307582177,-0.366979156,0.36639818
215,93,0.318043534,-0.404070818,0.404874343
215,94,0.32996721,-0.44496053,0.447390547
215,95,0.343565172,-0.490027936,0.494371001
215,96,0.359080902,-0.539688678,0.546284454
215,97,0.376794138,-0.594397377,0.603648879
215,98,0.397026312,-0.654650781,0.667036633
215,99,0.420146796,-0.720991041,0.737080172
215,100,0.446580076,-0.794009094,0.814478361
215,101,0.476813952,-0.874348135,0.900003448
215,102,0.511408946,-0.962707108,0.994508764
215,103,0.551009035,-1.05984417,1.09893724
215,104,0.596353912,-1.16658006,1.21433083
215,105,0.648292947,-1.28380122,1.34184088
215,106,0.707801061,-1.41246264,1.48273962
215,107,0.775996728,-1.55359018,1.63843289
215,108,0.854162346,-1.7082822,1.81047413
215,109,0.943767208,-1.87771038,2.00057989
215,110,1.04649334,-2.06311931,2.21064697
215,111,1.16426443,-2.26582462,2.44277133
215,112,1.2992781,-2.48720935,2.69926901
215,113,1.45404177,-2.72871806,2.98269923
215,114,1.63141224,-2.99184832,3.29588995
215,115,1.83463918,-3.278139,3.64196604
215,116,2.06741263,-3.58915497,4.02438051
215,117,2.33391444,-3.92646762,4.44694893
215,118,2.63887368,-4.29163059,4.91388751
215,119,2.98762571,-4.68615049,5.42985516
215,120,3.38617467,-5.1114519,6
216,0,0.23253938,-0.00868342008,0
216,1,0.232539803,-0.00868734032,3.9429525e-06
216,2,0.232540271,-0.00869167204,8.29991945e-06
216,3,0.23254079,-0.00869645848,1.31143728e-05
216,4,0.232541364,-0.00870174739,1.84343492e-05
216,5,0.232541999,-0.00870759153,2.43129291e-05
216,6,0.232542702,-0.00871404919,3.08087665e-05
216,7,0.232543481,-0.00872118477,3.79866741e-05
216,8,0.232544342,-0.00872906945,4.59182701e-05
216,9,0.232545295,-0.00873778187,5.46826925e-05
216,10,0.23254635,-0.00874740893,6.43673892e-05
216,11,0.232547518,-0.00875804662,7.50689899e-05
216,12,0.232548811,-0.00876980106,8.68942707e-05
216,13,0.232550241,-0.00878278946,9.99612193e-05
216,14,0.232551825,-0.00879714135,0.000114400212
216,15,0.232553578,-0.00881299987,0.000130355316
216,16,0.232555519,-0.00883052315,0.000147985723
216,17,0.232557667,-0.00884988594,0.000167467342
216,18,0.232560046,-0.00887128132,0.000188994554
216,19,0.23256268,-0.00889492265,0.000212782147
216,20,0.232565597,-0.00892104564,0.000239067464
216,21,0.232568828,-0.00894991078,0.000268112769
216,22,0.232572405,-0.00898180587,0.000300207864
216,23,0.232576369,-0.0090170489,0.000335672979
216,24,0.232580759,-0.00905599126,0.000374861972
216,25,0.232585623,-0.00909902118,0.000418165853
216,26,0.232591012,-0.00914656763,0.00046601669
216,27,0.232596985,-0.00919910458,0.000518891919
216,28,0.232603604,-0.00925715574,0.000577319106
216,29,0.232610941,-0.00932129974,0.000641881213
216,30,0.232619075,-0.00939217592,0.000713222415
216,31,0.232628094,-0.00947049068,0.000792054522
216,32,0.232638096,-0.0095570245,0.00087916409
216,33,0.232649189,-0.00965263974,0.00097542026
216,34,0.232661494,-0.00975828918,0.00108178344
216,35,0.232675147,-0.00987502552,0.00119931487
216,36,0.232690297,-0.0100040118,0.00132918723
216,37,0.232707113,-0.0101465332,0.00147269633
216,38,0.232725782,-0.0103040093,0.00163127405
216,39,0.23274651,-0.0104780088,0.00180650262
216,40,0.232769532,-0.0106702647,0.00200013037
216,41,0.232795106,-0.0108826916,0.00221408926
216,42,0.232823523,-0.0111174049,0.00245051408
216,43,0.232855105,-0.0113767415,0.00271176376
216,44,0.232890215,-0.0116632833,0.00300044496
216,45,0.232929257,-0.0119798826,0.003319438
216,46,0.232972683,-0.0123296903,0.00367192568
216,47,0.233021,-0.0127161877,0.00406142495
216,48,0.233074775,-0.0131432202,0.00449182209
216,49,0.233134643,-0.0136150362,0.00496741141
216,50,0.233201316,-0.0141363285,0.00549293814
216,51,0.233275592,-0.0147122811,0.00607364577
216,52,0.233358366,-0.0153486205,0.00671532836
216,53,0.233450644,-0.0160516722,0.00742438834
216,54,0.233553556,-0.0168284232,0.00820790041
216,55,0.23366837,-0.0176865912,0.00907368213
216,56,0.233796513,-0.0186347002,0.0100303719
216,57,0.233939591,-0.0196821655,0.0110875152
216,58,0.234099413,-0.0208393854,0.0122556597
216,59,0.234278013,-0.0221178442,0.0135464607
216,60,0.234477688,-0.0235302251,0.0149727972
216,61,0.234701026,-0.0250905345,0.0165489007
216,62,0.234950948,-0.0268142396,0.0182904969
216,63,0.235230753,-0.02871842,0.0202149625
216,64,0.235544169,-0.0308219347,0.0223414993
216,65,0.235895412,-0.0331456066,0.0246913248
216,66,0.236289248,-0.0357124255,0.0272878846
216,67,0.236731077,-0.038547772,0.0301570861
216,68,0.237227014,-0.0416796643,0.0333275569
216,69,0.237783993,-0.0451390301,0.0368309308
216,70,0.238409875,-0.0489600058,0.0407021629
216,71,0.239113586,-0.0531802661,0.0449798787
216,72,0.239905263,-0.0578413869,0.0497067595
216,73,0.240796425,-0.0629892448,0.0549299681
216,74,0.241800171,-0.0686744556,0.0607016194
216,75,0.242931407,-0.0749528575,0.0670793006
216,76,0.244207105,-0.0818860414,0.0741266455
216,77,0.245646599,-0.0895419337,0.0819139696
216,78,0.24727193,-0.0979954358,0.0905189714
216,79,0.249108239,-0.107329126,0.100027508
216,80,0.251184219,-0.117634028,0.110534452
216,81,0.253532635,-0.129010456,0.122144636
216,82,0.256190924,-0.141568931,0.134973903
216,83,0.259201885,-0.155431198,0.149150258
216,84,0.262614471,-0.170731318,0.164815146
216,85,0.266484703,-0.187616875,0.182124864
216,86,0.270876721,-0.206250282,0.201252123
216,87,0.275863997,-0.226810207,0.222387765
216,88,0.281530731,-0.249493114,0.245742673
216,89,0.287973454,-0.274514939,0.271549873
216,90,0.295302886,-0.302112903,0.300066857
216,91,0.303646059,-0.332547458,0.331578158
216,92,0.313148778,-0.366104392,0.36639818
216,93,0.323978446,-0.403097075,0.404874343
216,94,0.336327312,-0.44386886,0.447390547
216,95,0.350416213,-0.488795635,0.494371001
216,96,0.366498879,-0.538288516,0.546284454
216,97,0.384866869,-0.592796684,0.603648879
216,98,0.405855251,-0.652810332,0.667036633
216,99,0.429849111,-0.718863714,0.737080172
216,100,0.457291016,-0.791538262,0.814478361
216,101,0.488689556,-0.871465718,0.900003448
216,102,0.524629116,-0.959331235,0.994508764
216,103,0.565781022,-1.05587637,1.09893724
216,104,0.612916248,-1.16190188,1.21433083
216,105,0.666919863,-1.27827018,1.34184088
216,106,0.72880743,-1.40590739,1.48273962
216,107,0.799743551,-1.54580468,1.63843289
216,108,0.881062805,-1.69901887,1.81047413
216,109,0.97429329,-1.86667186,2.00057989
216,110,1.081183,-2.04994872,2.21064697
216,111,1.20372926,-2.25009414,2.44277133
216,112,1.34421139,-2.46840668,2.69926901
216,113,1.50522688,-2.70623069,2.98269923
216,114,1.68973096,-2.96494512,3.29588995
216,115,1.90107998,-3.24594907,3.64196604
216,116,2.14307829,-3.55064327,4.02438051
216,117,2.42002865,-3.88040726,4.44694893
216,118,2.73678608,-4.23657165,4.91388751
216,119,3.09881462,-4.6203852,5.42985516
216,120,3.51224683,-5.03297631,6
217,0,0.235616689,-0.00835041967,0
217,1,0.235617117,-0.00835433931,3.9429525e-06
217,2,0.235617592,-0.00835867037,8.29991945e-06
217,3,0.235618117,-0.00836345607,1.31143728e-05
217,4,0.235618699,-0.00836874415,1.84343492e-05
217,5,0.235619343,-0.00837458737,2.43129291e-05
217,6,0.235620055,-0.008381044,3.08087665e-05
217,7,0.235620844,-0.00838817844,3.79866741e-05
217,8,0.235621717,-0.00839606186,4.59182701e-05
217,9,0.235622683,-0.00840477287,5.46826925e-05
217,10,0.235623753,-0.00841439835,6.43673892e-05
217,11,0.235624936,-0.0084250343,7.50689899e-05
217,12,0.235626246,-0.00843678679,8.68942707e-05
217,13,0.235627696,-0.00844977302,9.99612193e-05
217,14,0.235629302,-0.0084641225,0.000114400212
217,15,0.235631079,-0.00847997833,0.000130355316
217,16,0.235633046,-0.00849749863,0.000147985723
217,17,0.235635225,-0.00851685809,0.000167467342
217,18,0.235637637,-0.00853824976,0.000188994554
217,19,0.235640308,-0.00856188695,0.000212782147
217,20,0.235643266,-0.00858800533,0.000239067464
217,21,0.235646542,-0.00861686533,0.000268112769
217,22,0.23565017,-0.00864875468,0.000300207864
217,23,0.23565419,-0.00868399131,0.000335672979
217,24,0.235658643,-0.00872292652,0.000374861972
217,25,0.235663577,-0.00876594846,0.000418165853
217,26,0.235669045,-0.00881348598,0.00046601669
217,27,0.235675105,-0.00886601295,0.000518891919
217,28,0.235681821,-0.00892405295,0.000577319106
217,29,0.235689267,-0.00898818447,0.000641881213
217,30,0.235697522,-0.00905904666,0.000713222415
217,31,0.235706676,-0.00913734576,0.000792054522
217,32,0.235716829,-0.00922386203,0.00087916409
217,33,0.23572809,-0.00931945759,0.00097542026
217,34,0.235740584,-0.00942508495,0.00108178344
217,35,0.235754448,-0.0095417965,0.00119931487
217,36,0.235769834,-0.00967075498,0.00132918723
217,37,0.235786914,-0.00981324502,0.00147269633
217,38,0.235805878,-0.00997068594,0.00163127405
217,39,0.235826937,-0.0101446458,0.00180650262
217,40,0.23585033,-0.010336857,0.00200013037
217,41,0.23587632,-0.0105492337,0.00221408926
217,42,0.235905204,-0.0107838902,0.00245051408
217,43,0.23593731,-0.0110431627,0.00271176376
217,44,0.235973008,-0.0113296321,0.00300044496
217,45,0.236012712,-0.0116461495,0.003319438
217,46,0.236056882,-0.0119958646,0.00367192568
217,47,0.236106036,-0.012382257,0.00406142495
217,48,0.236160753,-0.0128091706,0.00449182209
217,49,0.236221683,-0.0132808516,0.00496741141
217,50,0.236289551,-0.0138019906,0.00549293814
217,51,0.236365176,-0.0143777691,0.00607364577
217,52,0.236449473,-0.0150139103,0.00671532836
217,53,0.23654347,-0.0157167362,0.00742438834
217,54,0.236648324,-0.01649323,0.00820790041
217,55,0.236765334,-0.0173511043,0.00907368213
217,56,0.236895962,-0.018298878,0.0100303719
217,57,0.237041853,-0.0193459597,0.0110875152
217,58,0.237204861,-0.0205027406,0.0122556597
217,59,0.237387074,-0.0217806965,0.0135464607
217,60,0.237590846,-0.0231925004,0.0149727972
217,61,0.237818836,-0.0247521472,0.0165489007
217,62,0.238074041,-0.0264750907,0.0182904969
217,63,0.238359851,-0.0283783945,0.0202149625
217,64,0.238680097,-0.0304808992,0.0223414993
217,65,0.239039111,-0.0328034061,0.0246913248
217,66,0.239441799,-0.0353688797,0.0272878846
217,67,0.239893715,-0.0382026707,0.0301570861
217,68,0.240401154,-0.0413327627,0.0333275569
217,69,0.240971256,-0.0447900421,0.0368309308
217,70,0.241612122,-0.0486085972,0.0407021629
217,71,0.242332952,-0.0528260457,0.0449798787
217,72,0.243144198,-0.0574838966,0.0497067595
217,73,0.244057744,-0.0626279472,0.0549299681
217,74,0.24508711,-0.0683087196,0.0607016194
217,75,0.246247687,-0.0745819413,0.0670793006
217,76,0.247557006,-0.081509072,0.0741266455
217,77,0.249035048,-0.0891578825,0.0819139696
217,78,0.250704602,-0.0976030895,0.0905189714
217,79,0.252591669,-0.106927052,0.100027508
217,80,0.254725941,-0.117220533,0.110534452
217,81,0.257141336,-0.128583534,0.122144636
217,82,0.259876624,-0.141126209,0.134973903
217,83,0.262976146,-0.154969858,0.149150258
217,84,0.266490637,-0.170248016,0.164815146
217,85,0.270478184,-0.187107636,0.182124864
217,86,0.275005314,-0.205710378,0.201252123
217,87,0.280148263,-0.226234005,0.222387765
217,88,0.285994428,-0.2488739,0.245742673
217,89,0.292644043,-0.273844703,0.271549873
217,90,0.300212108,-0.301382075,0.300066857
217,91,0.308830611,-0.331744601,0.331578158
217,92,0.318651088,-0.365215821,0.36639818
217,93,0.329847567,-0.402106404,0.404874343
217,94,0.342619957,-0.442756454,0.447390547
217,95,0.357197947,-0.487537945,0.494371001
217,96,0.373845481,-0.536857285,0.546284454
217,97,0.392865909,-0.59115798,0.603648879
217,98,0.414607889,-0.650923388,0.667036633
217,99,0.43947216,-0.716679529,0.737080172
217,100,0.46791929,-0.788997909,0.814478361
217,101,0.500478553,-0.868498313,0.900003448
217,102,0.537758046,-0.955851492,0.994508764
217,103,0.580456243,-1.05178166,1.09893724
217,104,0.629375122,-1.15706869,1.21433083
217,105,0.685435079,-1.27254991,1.34184088
217,106,0.749691803,-1.39912127,1.48273962
217,107,0.823355337,-1.53773776,1.63843289
217,108,0.907811513,-1.68941279,1.81047413
217,109,1.00464598,-1.85521637,2.00057989
217,110,1.11567106,-2.03627161,2.21064697
217,111,1.2429555,-2.23374933,2.44277133
217,112,1.38885745,-2.44886039,2.69926901
217,113,1.55606068,-2.68284521,2.98269923
217,114,1.74761401,-2.9369601,3.29588995
217,115,1.96697419,-3.21245994,3.64196604
217,116,2.21805191,-3.51057672,4.02438051
217,117,2.50526081,-3.83249351,4.44694893
217,118,2.83356932,-4.17931345,4.91388751
217,119,3.20855472,-4.55202367,5.42985516
217,120,3.63645912,-4.95145377,6
218,0,0.238640827,-0.00801916776,0
218,1,0.238641261,-0.00802308683,3.9429525e-06
218,2,0.238641741,-0.00802741725,8.29991945e-06
218,3,0.238642273,-0.00803220224,1.31143728e-05
218,4,0.238642861,-0.00803748954,1.84343492e-05
218,5,0.238643513,-0.00804333188,2.43129291e-05
218,6,0.238644235,-0.00804978753,3.08087665e-05
218,7,0.238645033,-0.00805692088,3.79866741e-05
218,8,0.238645917,-0.00806480309,4.59182701e-05
218,9,0.238646895,-0.00807351275,5.46826925e-05
218,10,0.238647978,-0.00808313673,6.43673892e-05
218,11,0.238649177,-0.00809377101,7.50689899e-05
218,12,0.238650503,-0.00810552164,8.68942707e-05
218,13,0.238651972,-0.0081185058,9.99612193e-05
218,14,0.238653598,-0.00813285298,0.000114400212
218,15,0.238655398,-0.00814870624,0.000130355316
218,16,0.23865739,-0.00816622367,0.000147985723
218,17,0.238659597,-0.00818557995,0.000167467342
218,18,0.23866204,-0.00820696807,0.000188994554
218,19,0.238664746,-0.00823060129,0.000212782147
218,20,0.238667743,-0.00825671525,0.000239067464
218,21,0.238671062,-0.00828557032,0.000268112769
218,22,0.238674739,-0.00831745416,0.000300207864
218,23,0.238678812,-0.00835268465,0.000335672979
218,24,0.238683325,-0.00839161299,0.000374861972
218,25,0.238688326,-0.00843462725,0.000418165853
218,26,0.238693868,-0.00848215619,0.00046601669
218,27,0.23870001,-0.00853467357,0.000518891919
218,28,0.238706819,-0.00859270283,0.000577319106
218,29,0.238714367,-0.00865682232,0.000641881213
218,30,0.238722738,-0.00872767106,0.000713222415
218,31,0.23873202,-0.00880595506,0.000792054522
218,32,0.238742316,-0.00889245441,0.00087916409
218,33,0.238753738,-0.00898803098,0.00097542026
218,34,0.238766411,-0.00909363702,0.00108178344
218,35,0.238780475,-0.00921032462,0.00119931487
218,36,0.238796086,-0.00933925617,0.00132918723
218,37,0.238813417,-0.00948171593,0.00147269633
218,38,0.238832663,-0.00963912276,0.00163127405
218,39,0.238854038,-0.00981304422,0.00180650262
218,40,0.238877785,-0.0100052122,0.00200013037
218,41,0.238904173,-0.01021754,0.00221408926
218,42,0.238933502,-0.0104521414,0.00245051408
218,43,0.23896611,-0.0107113517,0.00271176376
218,44,0.239002371,-0.0109977506,0.00300044496
218,45,0.239042708,-0.0113141883,0.003319438
218,46,0.239087591,-0.0116638132,0.00367192568
218,47,0.239137548,-0.0120501033,0.00406142495
218,48,0.239193169,-0.0124769009,0.00449182209
218,49,0.239255117,-0.0129484501,0.00496741141
218,50,0.239324135,-0.0134694393,0.00549293814
218,51,0.239401057,-0.0140450473,0.00607364577
218,52,0.239486818,-0.0146809944,0.00671532836
218,53,0.239582471,-0.0153835992,0.00742438834
218,54,0.239689196,-0.0161598405,0.00820790041
218,55,0.239808324,-0.0170174264,0.00907368213
218,56,0.23994135,-0.0179648704,0.0100303719
218,57,0.240089958,-0.0190115748,0.0110875152
218,58,0.240256046,-0.0201679234,0.0122556597
218,59,0.240441753,-0.0214453833,0.0135464607
218,60,0.240649492,-0.0228566177,0.0149727972
218,61,0.240881987,-0.02441561,0.0165489007
218,62,0.241142315,-0.0261378,0.0182904969
218,63,0.241433951,-0.0280402359,0.0202149625
218,64,0.241760828,-0.0301417396,0.0223414993
218,65,0.242127396,-0.0324630905,0.0246913248
218,66,0.242538692,-0.0350272276,0.0272878846
218,67,0.243000425,-0.0378594719,0.0301570861
218,68,0.243519067,-0.0409877715,0.0333275569
218,69,0.244101962,-0.0444429715,0.0368309308
218,70,0.244757445,-0.0482591113,0.0407021629
218,71,0.245494987,-0.0524737511,0.0449798787
218,72,0.246325353,-0.0571283319,0.0497067595
218,73,0.247260786,-0.0622685706,0.0549299681
218,74,0.248315221,-0.0679448943,0.0607016194
218,75,0.24950453,-0.0742129177,0.0670793006
218,76,0.250846797,-0.0811339671,0.0741266455
218,77,0.252362643,-0.0887756547,0.0819139696
218,78,0.254075596,-0.0972125088,0.0905189714
218,79,0.256012515,-0.106526664,0.100027508
218,80,0.258204078,-0.116808617,0.110534452
218,81,0.260685348,-0.128158051,0.122144636
218,82,0.263496419,-0.140684741,0.134973903
218,83,0.266683162,-0.154509532,0.149150258
218,84,0.270298089,-0.16976542,0.164815146
218,85,0.274401334,-0.186598708,0.182124864
218,86,0.279061804,-0.205170281,0.201252123
218,87,0.284358483,-0.225656972,0.222387765
218,88,0.290381955,-0.248253047,0.245742673
218,89,0.29723614,-0.273171808,0.271549873
218,90,0.305040304,-0.300647308,0.300066857
218,91,0.313931374,-0.330936198,0.331578158
218,92,0.324066601,-0.364319692,0.36639818
218,93,0.335626621,-0.401105659,0.404874343
218,94,0.348818982,-0.441630833,0.447390547
218,95,0.3638822,-0.486263127,0.494371001
218,96,0.381090411,-0.535404057,0.546284454
218,97,0.400758722,-0.589491228,0.603648879
218,98,0.423249343,-0.649000888,0.667036633
